timestamp,open,high,low,close,volume
2026-07-04 11:40:00,62463.3,62463.3,62440.0,62441.2,0.30731906
2026-07-04 11:45:00,62441.2,62448.3,62421.7,62423.9,0.88297096
2026-07-04 11:50:00,62423.8,62443.8,62423.8,62436.3,1.64988519
2026-07-04 11:55:00,62436.4,62436.7,62436.3,62436.6,0.17138161
2026-07-04 12:00:00,62436.7,62532.6,62407.8,62501.8,30.53870778
2026-07-04 12:05:00,62501.8,62502.3,62501.7,62502.3,2.06116244
2026-07-04 12:10:00,62501.8,62509.5,62501.7,62508.2,0.80851906
2026-07-04 12:15:00,62508.8,62513.1,62508.7,62512.0,0.46273424
2026-07-04 12:20:00,62511.9,62513.2,62504.9,62506.7,0.31227407
2026-07-04 12:25:00,62506.3,62552.0,62506.3,62532.3,0.76796915
2026-07-04 12:30:00,62532.4,62587.5,62532.3,62572.0,1.26883933
2026-07-04 12:35:00,62572.1,62585.7,62531.2,62559.5,1.7138903
2026-07-04 12:40:00,62559.5,62567.8,62551.5,62566.5,0.34817769
2026-07-04 12:45:00,62566.3,62574.5,62535.8,62539.9,1.29205761
2026-07-04 12:50:00,62540.0,62544.9,62539.9,62544.9,0.20919821
2026-07-04 12:55:00,62544.9,62630.3,62544.9,62619.2,2.51773463
2026-07-04 13:00:00,62619.2,62619.2,62561.9,62561.9,0.47277401
2026-07-04 13:05:00,62561.9,62562.0,62544.3,62554.9,0.4025308
2026-07-04 13:10:00,62554.8,62561.9,62540.7,62559.9,0.49218931
2026-07-04 13:15:00,62560.0,62630.1,62559.9,62630.1,0.5472771
2026-07-04 13:20:00,62630.1,62701.8,62593.4,62610.2,5.04332459
2026-07-04 13:25:00,62610.1,62640.4,62587.0,62599.9,0.45524283
2026-07-04 13:30:00,62602.7,62604.5,62550.1,62550.4,0.88006437
2026-07-04 13:35:00,62550.3,62550.4,62537.0,62540.8,0.31773565
2026-07-04 13:40:00,62540.7,62548.8,62500.2,62542.9,1.85506063
2026-07-04 13:45:00,62542.8,62542.8,62494.4,62515.4,1.37804549
2026-07-04 13:50:00,62518.1,62527.8,62518.1,62527.5,0.25688203
2026-07-04 13:55:00,62527.5,62537.0,62499.5,62536.9,2.54133157
2026-07-04 14:00:00,62536.9,62596.9,62536.8,62573.6,0.9609091
2026-07-04 14:05:00,62569.7,62593.7,62553.7,62570.2,1.64634906
2026-07-04 14:10:00,62570.1,62634.1,62570.1,62624.5,3.31413652
2026-07-04 14:15:00,62624.5,62675.2,62624.4,62624.5,6.48510513
2026-07-04 14:20:00,62624.5,62632.8,62585.0,62629.4,0.90554356
2026-07-04 14:25:00,62629.3,62629.6,62606.2,62607.2,1.0537627
2026-07-04 14:30:00,62623.4,62623.4,62585.0,62585.0,0.39474827
2026-07-04 14:35:00,62585.0,62596.4,62579.3,62582.0,0.36995287
2026-07-04 14:40:00,62582.0,62639.9,62582.0,62638.1,2.67294156
2026-07-04 14:45:00,62638.1,62656.3,62612.4,62612.5,0.80539486
2026-07-04 14:50:00,62612.5,62640.8,62612.5,62626.4,1.06749698
2026-07-04 14:55:00,62626.3,62644.3,62626.3,62644.2,0.42095169
2026-07-04 15:00:00,62644.3,62684.2,62644.2,62682.5,0.74867654
2026-07-04 15:05:00,62682.1,62840.6,62653.3,62787.4,17.86811397
2026-07-04 15:10:00,62786.5,63019.8,62734.7,62766.9,19.18960632
2026-07-04 15:15:00,62766.8,62782.2,62716.0,62760.4,6.27177137
2026-07-04 15:20:00,62760.3,62840.9,62731.5,62836.9,1.59170972
2026-07-04 15:25:00,62843.3,62858.6,62799.0,62851.3,2.348587
2026-07-04 15:30:00,62852.0,62862.0,62813.6,62850.0,0.7865361
2026-07-04 15:35:00,62849.9,62932.1,62824.0,62860.0,6.86749399
2026-07-04 15:40:00,62860.0,62870.6,62826.1,62857.5,2.85864853
2026-07-04 15:45:00,62857.4,62952.1,62857.4,62900.0,26.74601287
2026-07-04 15:50:00,62900.1,62900.1,62831.7,62895.6,2.38482369
2026-07-04 15:55:00,62895.5,62895.6,62878.0,62883.2,2.53622265
2026-07-04 16:00:00,62883.4,62894.0,62825.9,62894.0,2.59247715
2026-07-04 16:05:00,62893.9,62911.3,62819.6,62828.6,8.62690999
2026-07-04 16:10:00,62830.0,62831.6,62739.1,62739.3,8.37163075
2026-07-04 16:15:00,62739.3,62802.3,62739.2,62790.2,7.33697969
2026-07-04 16:20:00,62790.2,62822.6,62784.2,62812.2,10.90391102
2026-07-04 16:25:00,62813.4,62831.9,62778.4,62825.8,2.19302805
2026-07-04 16:30:00,62825.9,62880.5,62825.8,62854.9,0.7882315
2026-07-04 16:35:00,62854.9,62892.7,62851.7,62892.7,0.49653904
